,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Color,Price_($),Body_Style,Claim_amount,City,Year,Month,Day
178,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÃ‚Â Overhead Camshaft,Pale White,46500,Passenger,0.0,Daugavpils,2022,Jan,13
179,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Black,14000,Hatchback,0.0,Tukums,2022,Jan,13
180,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Black,16000,Passenger,0.0,Liepaja,2022,Jan,13
181,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Black,22000,Hardtop,0.0,Jelgava,2022,Jan,13
182,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Pale White,20000,Hatchback,0.0,Liepaja,2022,Jan,13
183,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Pale White,14200,SUV,0.0,Daugavpils,2022,Jan,13
184,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÃ‚Â Overhead Camshaft,Pale White,51000,Sedan,0.0,Ventspils,2022,Jan,13
185,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Pale White,19000,Hatchback,1900.0,Liepaja,2022,Jan,17
186,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,3100.0,Ventspils,2022,Jan,17
187,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÃ‚Â Overhead Camshaft,Pale White,32000,Passenger,0.0,Riga,2022,Jan,17
188,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Tukums,2022,Jan,17
189,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,14000,Sedan,0.0,Daugavpils,2022,Jan,17
190,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Black,25000,SUV,0.0,Ventspils,2022,Jan,17
191,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,0.0,Jelgava,2022,Jan,17
192,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Black,39500,SUV,0.0,Jelgava,2022,Jan,17
193,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÃ‚Â Overhead Camshaft,Black,39000,Sedan,0.0,Riga,2022,Jan,17
194,Male,13500,C & M Motors Inc,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Black,31000,SUV,0.0,Tukums,2022,Jan,17
195,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Pale White,41000,Hatchback,0.0,Daugavpils,2022,Jan,17
196,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÃ‚Â Overhead Camshaft,Pale White,22000,SUV,0.0,Jelgava,2022,Jan,17
197,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Black,22000,Hatchback,0.0,Tukums,2022,Jan,17
198,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Pale White,41000,SUV,4100.0,Riga,2022,Jan,17
199,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Pale White,21000,Passenger,0.0,Liepaja,2022,Jan,17
200,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Black,26000,Passenger,0.0,Jelgava,2022,Jan,17
201,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Sedan,0.0,Tukums,2022,Jan,17
202,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,SUV,0.0,Tukums,2022,Jan,17
203,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Pale White,13000,Hatchback,0.0,Tukums,2022,Jan,17
204,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÃ‚Â Overhead Camshaft,Black,33000,Hardtop,0.0,Tukums,2022,Jan,17
205,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Pale White,61000,Sedan,6100.0,Tukums,2022,Jan,19
206,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÃ‚Â Overhead Camshaft,Black,21000,SUV,0.0,Jelgava,2022,Jan,19
207,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Pale White,16000,Sedan,0.0,Liepaja,2022,Jan,19
208,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Hatchback,0.0,Jelgava,2022,Jan,19
209,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Pale White,27000,Hatchback,0.0,Riga,2022,Jan,19
210,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,13500,Hatchback,0.0,Daugavpils,2022,Jan,19
211,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÃ‚Â Overhead Camshaft,Black,9250,Passenger,0.0,Ventspils,2022,Jan,19
212,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Liepaja,2022,Jan,19
213,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,32000,Hatchback,0.0,Ventspils,2022,Jan,19
214,Male,1175000,Suburban Ford,Volvo,S40,DoubleÃ‚Â Overhead Camshaft,Pale White,29500,Sedan,0.0,Ventspils,2022,Jan,19
215,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Pale White,14000,Passenger,0.0,Ventspils,2022,Jan,21
216,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Pale White,18501,Hatchback,0.0,Daugavpils,2022,Jan,21
217,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Pale White,17001,SUV,0.0,Liepaja,2022,Jan,21
218,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Pale White,12500,SUV,0.0,Ventspils,2022,Jan,21
219,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Black,21000,SUV,0.0,Riga,2022,Jan,21
220,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÃ‚Â Overhead Camshaft,Pale White,62000,SUV,0.0,Ventspils,2022,Jan,21
221,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Black,11000,Passenger,0.0,Tukums,2022,Jan,21
222,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Pale White,20000,Hatchback,0.0,Liepaja,2022,Jan,21
223,Male,2862000,Suburban Ford,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21200,Sedan,0.0,Daugavpils,2022,Jan,21
224,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Black,29000,Hatchback,0.0,Ventspils,2022,Jan,21
225,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÃ‚Â Overhead Camshaft,Pale White,17000,Passenger,0.0,Liepaja,2022,Jan,21
226,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÃ‚Â Overhead Camshaft,Pale White,27000,Hatchback,0.0,Riga,2022,Jan,21
227,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Black,36000,Sedan,0.0,Liepaja,2022,Jan,21
228,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÃ‚Â Overhead Camshaft,Black,19000,Sedan,0.0,Ventspils,2022,Jan,21
229,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÃ‚Â Overhead Camshaft,Pale White,18000,Hatchback,0.0,Daugavpils,2022,Jan,21
230,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Hardtop,0.0,Daugavpils,2022,Jan,21
231,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Pale White,24000,Hardtop,0.0,Liepaja,2022,Jan,21
232,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÃ‚Â Overhead Camshaft,Black,16000,Passenger,0.0,Liepaja,2022,Jan,21
233,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Pale White,29000,Passenger,0.0,Jelgava,2022,Jan,21
234,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Hatchback,0.0,Riga,2022,Jan,21
235,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Black,22000,SUV,0.0,Ventspils,2022,Jan,21
236,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÃ‚Â Overhead Camshaft,Pale White,23500,SUV,0.0,Riga,2022,Jan,21
237,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÃ‚Â Overhead Camshaft,Pale White,36000,Passenger,0.0,Daugavpils,2022,Jan,21
238,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÃ‚Â Overhead Camshaft,Pale White,19000,Hatchback,0.0,Ventspils,2022,Jan,21
239,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÃ‚Â Overhead Camshaft,Pale White,53000,Hardtop,0.0,Daugavpils,2022,Jan,21
240,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÃ‚Â Overhead Camshaft,Black,28000,Sedan,0.0,Riga,2022,Jan,23
241,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Black,60750,Sedan,0.0,Daugavpils,2022,Jan,23
242,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÃ‚Â Overhead Camshaft,Pale White,42000,Hardtop,0.0,Liepaja,2022,Jan,23
243,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Pale White,31000,Passenger,0.0,Ventspils,2022,Jan,23
244,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÃ‚Â Overhead Camshaft,Pale White,62000,Sedan,0.0,Daugavpils,2022,Jan,23
245,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÃ‚Â Overhead Camshaft,Black,39500,SUV,0.0,Riga,2022,Jan,23
246,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Pale White,24001,Hardtop,0.0,Ventspils,2022,Jan,23
247,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Hatchback,1500.0,Liepaja,2022,Jan,23
248,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Black,19000,SUV,0.0,Riga,2022,Jan,23
249,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÃ‚Â Overhead Camshaft,Pale White,35000,Hardtop,0.0,Liepaja,2022,Jan,23
250,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Pale White,21000,SUV,2100.0,Ventspils,2022,Jan,24
251,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÃ‚Â Overhead Camshaft,Pale White,20000,Hatchback,0.0,Ventspils,2022,Jan,24
252,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Black,18500,Hatchback,0.0,Daugavpils,2022,Jan,24
253,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,SUV,0.0,Ventspils,2022,Jan,24
254,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÃ‚Â Overhead Camshaft,Pale White,12000,Sedan,0.0,Daugavpils,2022,Jan,24
255,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Pale White,21500,SUV,2150.0,Jelgava,2022,Jan,26
256,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Pale White,17000,Sedan,0.0,Jelgava,2022,Jan,26
257,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,SUV,0.0,Tukums,2022,Jan,26
258,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÃ‚Â Overhead Camshaft,Pale White,41100,Passenger,4110.0,Jelgava,2022,Jan,26
259,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Pale White,22500,Hatchback,0.0,Riga,2022,Jan,26
260,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÃ‚Â Overhead Camshaft,Black,9000,SUV,0.0,Liepaja,2022,Jan,27
261,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Pale White,20200,SUV,0.0,Tukums,2022,Jan,27
262,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Pale White,59000,Sedan,0.0,Ventspils,2022,Jan,27
263,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Black,22000,SUV,0.0,Jelgava,2022,Jan,27
264,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÃ‚Â Overhead Camshaft,Pale White,57000,SUV,0.0,Liepaja,2022,Jan,27
265,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÃ‚Â Overhead Camshaft,Pale White,25500,SUV,0.0,Jelgava,2022,Jan,27
266,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Black,18000,SUV,1800.0,Daugavpils,2022,Jan,27
267,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Pale White,27000,Passenger,0.0,Ventspils,2022,Jan,27
268,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Pale White,22000,Hatchback,0.0,Daugavpils,2022,Jan,27
269,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Pale White,82000,Hatchback,8200.0,Ventspils,2022,Jan,27
270,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÃ‚Â Overhead Camshaft,Pale White,15000,Hatchback,0.0,Tukums,2022,Jan,27
271,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Hatchback,0.0,Riga,2022,Jan,27
272,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,13000,Hatchback,0.0,Ventspils,2022,Jan,27
273,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÃ‚Â Overhead Camshaft,Pale White,17000,Sedan,0.0,Ventspils,2022,Jan,27
274,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,0.0,Jelgava,2022,Jan,27
275,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Pale White,19100,Sedan,0.0,Liepaja,2022,Jan,27
276,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Pale White,10000,SUV,0.0,Tukums,2022,Jan,27
277,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Black,42000,Passenger,0.0,Ventspils,2022,Jan,27
278,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÃ‚Â Overhead Camshaft,Black,18000,Hatchback,0.0,Riga,2022,Jan,27
279,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÃ‚Â Overhead Camshaft,Pale White,25000,SUV,0.0,Tukums,2022,Jan,27
280,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Black,22000,Passenger,0.0,Riga,2022,Jan,28
281,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Black,25000,SUV,0.0,Liepaja,2022,Jan,28
282,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Pale White,23000,Hatchback,0.0,Jelgava,2022,Jan,28
283,Male,1150000,Capitol KIA,Volkswagen,Jetta,DoubleÃ‚Â Overhead Camshaft,Pale White,33000,Passenger,0.0,Liepaja,2022,Jan,28
284,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Pale White,25000,Sedan,0.0,Tukums,2022,Jan,28
285,Male,470000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Black,43000,Sedan,0.0,Jelgava,2022,Jan,30
286,Male,1180000,Race Car Help,BMW,328i,Overhead Camshaft,Pale White,21001,Sedan,0.0,Liepaja,2022,Jan,30
287,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Pale White,11501,Hatchback,0.0,Liepaja,2022,Jan,30
288,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Pale White,32000,Hatchback,0.0,Daugavpils,2022,Jan,30
289,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Black,20000,SUV,0.0,Jelgava,2022,Jan,30
290,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÃ‚Â Overhead Camshaft,Black,9000,Hatchback,0.0,Liepaja,2022,Jan,30
291,Male,916000,Race Car Help,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Pale White,29000,Passenger,0.0,Daugavpils,2022,Jan,30
292,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Pale White,17000,Hatchback,0.0,Daugavpils,2022,Jan,30
293,Male,750000,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Pale White,27000,Hatchback,0.0,Jelgava,2022,Jan,30
294,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Pale White,54000,Passenger,0.0,Riga,2022,Jan,30
295,Female,1410000,Chrysler Plymouth,Mercury,Cougar,DoubleÃ‚Â Overhead Camshaft,Black,33000,Hatchback,0.0,Jelgava,2022,Jan,30
296,Male,1125000,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Pale White,27500,Hardtop,0.0,Jelgava,2022,Jan,30
297,Female,580000,McKinney Dodge Chrysler Jeep,Toyota,Celica,Overhead Camshaft,Pale White,14000,SUV,1400.0,Ventspils,2022,Jan,30
298,Male,710000,Motor Vehicle Branch Office,Chevrolet,Camaro,DoubleÃ‚Â Overhead Camshaft,Black,41000,Sedan,0.0,Liepaja,2022,Jan,30
299,Female,335000,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Pale White,22000,SUV,0.0,Daugavpils,2022,Jan,30
300,Female,13500,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Pale White,24000,SUV,0.0,Ventspils,2022,Jan,31
301,Male,1012500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Pale White,24250,SUV,0.0,Jelgava,2022,Jan,31
302,Female,970000,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Pale White,37000,SUV,0.0,Liepaja,2022,Jan,31
303,Female,1495000,Iceberg Rentals,Lexus,LX470,Overhead Camshaft,Pale White,54500,SUV,0.0,Riga,2022,Jan,31
304,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,Sedan,0.0,Liepaja,2022,Jan,31
305,Male,13500,Motor Vehicle Branch Office,Dodge,Stratus,Overhead Camshaft,Pale White,37000,Hatchback,3700.0,Riga,2022,Jan,31
306,Female,922000,Scrivener Performance Engineering,Dodge,Viper,Overhead Camshaft,Black,26000,SUV,0.0,Liepaja,2022,Jan,31
307,Female,1130000,Star Enterprises Inc,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Hatchback,2100.0,Ventspils,2022,Jan,31
308,Female,13500,Suburban Ford,Toyota,Corolla,DoubleÃ‚Â Overhead Camshaft,Pale White,41000,Passenger,0.0,Ventspils,2022,Jan,31
309,Male,1090000,Clay Johnson Auto Sales,Nissan,Quest,Overhead Camshaft,Black,12000,SUV,0.0,Liepaja,2022,Jan,31
310,Male,630100,Diehl Motor CO Inc,Dodge,Stratus,Overhead Camshaft,Pale White,25100,Hatchback,0.0,Riga,2022,Jan,31
311,Male,1350000,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Black,34000,Hatchback,0.0,Jelgava,2022,Jan,31
312,Male,1330000,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Overhead Camshaft,Pale White,34000,Passenger,0.0,Riga,2022,Jan,31
313,Female,591000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,Hardtop,0.0,Ventspils,2022,Jan,31
314,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,DoubleÃ‚Â Overhead Camshaft,Black,33000,Hatchback,0.0,Jelgava,2022,Jan,31
315,Male,1030000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Pale White,33000,Sedan,0.0,Liepaja,2022,Feb,3
316,Female,13500,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Black,18000,SUV,0.0,Riga,2022,Feb,3
317,Female,927000,U-Haul CO,Honda,Accord,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Sedan,0.0,Jelgava,2022,Feb,3
318,Male,840000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,SUV,0.0,Ventspils,2022,Feb,3
319,Male,730000,C & M Motors Inc,Mercedes-B,M-Class,Overhead Camshaft,Pale White,25000,SUV,2500.0,Tukums,2022,Feb,3
320,Male,770000,Capitol KIA,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,46000,SUV,0.0,Liepaja,2022,Feb,3
321,Female,1125000,Nebo Chevrolet,Chevrolet,Metro,Overhead Camshaft,Pale White,13500,Passenger,0.0,Daugavpils,2022,Feb,3
322,Female,995000,New Castle Ford Lincoln Mercury,Dodge,Dakota,DoubleÃ‚Â Overhead Camshaft,Pale White,21000,Sedan,2100.0,Tukums,2022,Feb,3
323,Male,13500,Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Pale White,13000,SUV,0.0,Jelgava,2022,Feb,3
324,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Overhead Camshaft,Black,43000,SUV,0.0,Liepaja,2022,Feb,3
325,Male,1100000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Pale White,22000,Hatchback,0.0,Jelgava,2022,Feb,3
326,Male,13500,Rabun Used Car Sales,Porsche,Boxter,DoubleÃ‚Â Overhead Camshaft,Black,26000,SUV,0.0,Ventspils,2022,Feb,3
327,Female,13500,Tri-State Mack Inc,Honda,CR-V,DoubleÃ‚Â Overhead Camshaft,Pale White,12000,SUV,0.0,Ventspils,2022,Feb,3
328,Male,910000,U-Haul CO,Toyota,Corolla,Overhead Camshaft,Pale White,22000,Passenger,0.0,Liepaja,2022,Feb,3
329,Male,1859000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,DoubleÃ‚Â Overhead Camshaft,Pale White,21900,Hatchback,0.0,Daugavpils,2022,Feb,3
330,Male,13500,Rabun Used Car Sales,Volkswagen,Beetle,DoubleÃ‚Â Overhead Camshaft,Pale White,45000,Hatchback,0.0,Tukums,2022,Feb,3
331,Male,1200000,Race Car Help,Plymouth,Prowler,Overhead Camshaft,Pale White,71000,Hatchback,0.0,Jelgava,2022,Feb,3
332,Male,13500,Ryder Truck Rental and Leasing,Saturn,LW,Overhead Camshaft,Pale White,13000,Hatchback,0.0,Ventspils,2022,Feb,3
333,Male,1660000,Gartner Buick Hyundai Saab,Mercury,Villager,Overhead Camshaft,Pale White,14000,Passenger,0.0,Ventspils,2022,Feb,3
334,Male,13500,Hatfield Volkswagen,Chevrolet,Metro,Overhead Camshaft,Pale White,13000,Passenger,0.0,Liepaja,2022,Feb,3
335,Female,13500,Iceberg Rentals,Saab,05-Sep,Overhead Camshaft,Pale White,28000,Hatchback,0.0,Liepaja,2022,Feb,3
336,Male,905000,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK230,Overhead Camshaft,Pale White,14000,Hatchback,0.0,Riga,2022,Feb,3
337,Male,13500,Motor Vehicle Branch Office,Nissan,Xterra,Overhead Camshaft,Pale White,31000,Passenger,0.0,Daugavpils,2022,Feb,3
338,Male,1152000,Nebo Chevrolet,Ford,Crown Victoria,DoubleÃ‚Â Overhead Camshaft,Pale White,29200,Passenger,0.0,Riga,2022,Feb,3
339,Male,550000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Overhead Camshaft,Black,42000,Passenger,0.0,Riga,2022,Feb,3
340,Female,13500,Saab-Belle Dodge,Ford,Ranger,Overhead Camshaft,Black,18000,Hardtop,0.0,Jelgava,2022,Feb,3
341,Male,936000,Race Car Help,Audi,A6,Overhead Camshaft,Pale White,13000,SUV,0.0,Tukums,2022,Feb,3
342,Female,580000,Ryder Truck Rental and Leasing,Cadillac,Eldorado,Overhead Camshaft,Black,85000,Passenger,0.0,Jelgava,2022,Feb,3
343,Male,1900000,Saab-Belle Dodge,Pontiac,Sunfire,Overhead Camshaft,Pale White,43000,Sedan,0.0,Tukums,2022,Feb,3
344,Male,1605000,Scrivener Performance Engineering,Buick,Regal,Overhead Camshaft,Pale White,43500,Passenger,4350.0,Daugavpils,2022,Feb,3
345,Male,13500,Chrysler of Tri-Cities,Toyota,Tacoma,Overhead Camshaft,Black,36000,SUV,0.0,Jelgava,2022,Feb,6
346,Male,603000,Chrysler Plymouth,Infiniti,I30,Overhead Camshaft,Pale White,16000,SUV,0.0,Ventspils,2022,Feb,6
347,Male,700000,Classic Chevy,Ford,Windstar,DoubleÃ‚Â Overhead Camshaft,Pale White,31000,Sedan,0.0,Riga,2022,Feb,6
348,Male,600000,Clay Johnson Auto Sales,Dodge,Avenger,DoubleÃ‚Â Overhead Camshaft,Black,16000,Passenger,0.0,Jelgava,2022,Feb,6
349,Male,500000,Diehl Motor CO Inc,Saturn,LS,Overhead Camshaft,Pale White,14000,Sedan,1400.0,Ventspils,2022,Feb,6
350,Female,420000,Enterprise Rent A Car,Dodge,Durango,DoubleÃ‚Â Overhead Camshaft,Black,24000,SUV,0.0,Daugavpils,2022,Feb,6
351,Female,500000,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,DoubleÃ‚Â Overhead Camshaft,Pale White,39000,SUV,0.0,Liepaja,2022,Feb,6
352,Female,1035000,Hatfield Volkswagen,Acura,TL,Overhead Camshaft,Pale White,14500,Hatchback,0.0,Liepaja,2022,Feb,6
353,Female,960000,Iceberg Rentals,Volvo,S70,DoubleÃ‚Â Overhead Camshaft,Pale White,20000,SUV,0.0,Daugavpils,2022,Feb,6
354,Male,2345000,Tri-State Mack Inc,Nissan,Pathfinder,Overhead Camshaft,Pale White,16500,Hardtop,0.0,Ventspils,2022,Feb,6
